DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2021,766794,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2021,17001,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2021,70769,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2021,228328,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2021,260852,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2021,128281,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2021,156626,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2021,74579,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2021,8255,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,86075,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,93301,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2021,26639,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2021,2879,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2021,57843,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2021,30576,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0117,2021,820,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2021,454045,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2021,56808,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2022,185951,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2022,77846,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2022,316282,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2022,245676,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2022,235041,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2022,88487,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2022,122247,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2022,31377,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2022,76261,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2022,13797,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2022,55101,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2022,499104,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0117,2022,1527,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2022,36395,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2022,64288,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2022,4485,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2022,4821,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2022,131963,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP122_127,XDC,V,N,T0117,2022,14714,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2022,108798,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0117,2022,87,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2022,821297,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2022,18885,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2022,252846,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2022,86152,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2022,48624,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0117,2022,193636,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2022,50415,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2022,36062,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2022,451631,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2022,60696,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2022,49090,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2022,287723,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0117,2022,2720,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2022,38021,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2022,121420,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2022,126843,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2022,4634,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2022,10848,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2022,6151,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP023,XDC,V,N,T0117,2022,10035,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2022,33968,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2022,57231,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2022,31776,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2022,12562,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2022,6660,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2022,176946,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2022,17134,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2022,88374,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2022,17253,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2022,9506,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2022,17580,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2022,100187,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2022,47473,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2022,446165,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2022,21177,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP122,XDC,V,N,T0117,2022,917,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2022,3159097,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2022,164221,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2022,61160,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CZE,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2022,30641,,F,1,A,6,CZK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP126,XDC,V,N,T0117,2021,1317921.201,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP056,XDC,V,N,T0117,2021,888124.151,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP127,XDC,V,N,T0117,2021,474315.319,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0117,2021,977733.166,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0117,2021,156078.581,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP082,XDC,V,N,T0117,2021,239636.072,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP124,XDC,V,N,T0117,2021,122848.108,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP055,XDC,V,N,T0117,2021,51162.069,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0117,2021,4708221.133,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP06,XDC,V,N,T0117,2021,1817775.141,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0117,2021,190694.224,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP05,XDC,V,N,T0117,2021,1396840.69,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0117,2021,25533345.76,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0117,2021,51977.592,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0117,2021,239486.328,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP091,XDC,V,N,T0117,2021,340536.157,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP054,XDC,V,N,T0117,2021,63022.6,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP125,XDC,V,N,T0117,2021,400384.257,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0117,2021,501421.975,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0117,2021,5685954.3,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0117,2021,3056969.782,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP093,XDC,V,N,T0117,2021,428831.426,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0117,2021,924787.199,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP112,XDC,V,N,T0117,2021,161861.45,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0117,2021,145696.758,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0117,2021,1043439.387,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0117,2021,197002.185,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0117,2021,362366.377,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0117,2021,1907527.72,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP051,XDC,V,N,T0117,2021,105510.604,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0117,2021,101137.644,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP101,XDC,V,N,T0117,2021,224789.82,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP081,XDC,V,N,T0117,2021,117453.041,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP041,XDC,V,N,T0117,2021,721850.962,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0117,2021,2353942.053,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0117,2021,569819.761,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0117,2021,869717.23,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP11,XDC,V,N,T0117,2021,1024109.966,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0117,2021,572430.027,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP052,XDC,V,N,T0117,2021,92019.081,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0117,2021,3986199.756,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP12,XDC,V,N,T0117,2021,3361426.167,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2021,65014.22,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0117,2021,18649.842,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP071,XDC,V,N,T0117,2021,403800.87,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2021,362224.595,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0117,2021,1144207.469,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0117,2021,760513.984,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP092,XDC,V,N,T0117,2021,16077.825,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP111,XDC,V,N,T0117,2021,862248.516,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP083,XDC,V,N,T0117,2021,512628.117,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP094,XDC,V,N,T0117,2021,830618.392,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP021,XDC,V,N,T0117,2021,355307.11,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0117,2021,1609729.525,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2021,700356.587,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP123,XDC,V,N,T0117,2021,121170.084,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP10,XDC,V,N,T0117,2021,1164889.049,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP023,XDC,V,N,T0117,2021,418.108,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,CRI,S14,S1,P31DC,_Z,_Z,CP043,XDC,V,N,T0117,2021,185815.768,,F,1,A,6,CRC
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,SWE,S14,S1,P31DC,_Z,_Z,CP104,XDC,V,N,T0117,2021,0,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,SWE,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0117,2021,0,,F,1,A,6,SEK
OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5(1.0),A,SWE,S14,S1,P31DC,_Z,_Z,CP105,XDC,V,N,T0117,2021,0,,F,1,A,6,SEK
